movie_id,title,genres,movie_idx
34129,Rebound (2005),Comedy,5920
34143,Dark Water (2005),Drama|Horror|Thriller,6668
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,8620
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,1240
34153,Murderball (2005),Documentary,3369
34162,Wedding Crashers (2005),Comedy|Romance,1891
34164,Happy Endings (2005),Comedy|Drama,7027
34271,Hustle & Flow (2005),Crime|Drama,5921
34292,Hardware (1990),Action|Horror|Sci-Fi,9137
34312,"Calcium Kid, The (2004)",Comedy,3776
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,812
34321,Bad News Bears (2005),Children|Comedy,5592
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,6265
34326,Last Days (2005),Drama,6669
34330,November (2004),Drama|Mystery,5862
34332,Sky High (2005),Action|Adventure|Children|Comedy,3777
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,4991
34336,Must Love Dogs (2005),Comedy|Romance,5245
34338,"Aristocrats, The (2005)",Comedy|Documentary,2973
34359,Georgy Girl (1966),Comedy,8477
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,5637
34405,Serenity (2005),Action|Adventure|Sci-Fi,1241
34437,Broken Flowers (2005),Comedy|Drama,2051
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,9586
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,4510
34523,The Chumscrubber (2005),Comedy|Drama,6509
34528,Junebug (2005),Comedy|Drama,6433
34530,Deuce Bigalow: European Gigolo (2005),Comedy,4511
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,5922
34534,Four Brothers (2005),Action|Crime|Drama,4992
34536,The Great Raid (2005),Action|Drama|War,2288
34540,Pretty Persuasion (2005),Comedy|Drama,7622
34542,Grizzly Man (2005),Documentary,3370
34800,Private Resort (1985),Comedy,9138
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,9139
35015,Duma (2005),Adventure|Drama,8478
35347,Animal Farm (1954),Animation|Drama,9418
35807,"Teahouse of the August Moon, The (1956)",Comedy,3778
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2126
35957,Red Eye (2005),Horror|Thriller,5246
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,7724
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,8711
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,4311
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,8534
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,4312
36477,"Baxter, The (2005)",Comedy|Drama|Romance,8522
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,5923
36517,"Constant Gardener, The (2005)",Drama|Thriller,2289
36519,Transporter 2 (2005),Action|Crime|Thriller,1242
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,5008
36527,Proof (2005),Drama,2290
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,1243
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,5924
36535,Everything Is Illuminated (2005),Comedy|Drama,5024
36537,Thumbsucker (2005),Comedy|Drama,6510
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,5751
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,9140
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,9587
37211,Go West (1940),Comedy|Musical|Western,7785
37240,Why We Fight (2005),Documentary,5541
37380,Doom (2005),Action|Horror|Sci-Fi,5752
37382,Domino (2005),Crime|Drama|Thriller,6266
37384,Waiting... (2005),Comedy,3779
37386,Aeon Flux (2005),Action|Sci-Fi,1244
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,3780
37475,"Unfinished Life, An (2005)",Drama,6267
37477,"Man, The (2005)",Action|Comedy|Crime,5925
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,8781
37545,Woyzeck (1979),Drama,2802
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,5856
37727,Flightplan (2005),Action|Drama|Thriller,4993
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,1245
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,2291
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,1246
37736,Oliver Twist (2005),Drama,6434
37739,"Greatest Game Ever Played, The (2005)",Drama,2292
37741,Capote (2005),Crime|Drama,813
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,4837
37844,Roll Bounce (2005),Comedy|Drama|Romance,8523
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,5926
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,6670
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,1247
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,1248
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,8782
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,4313
38164,"All This, and Heaven Too (1940)",Drama|Romance,6988
38198,Darwin's Nightmare (2004),Documentary,8111
38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,6043
38304,No Direction Home: Bob Dylan (2005),Documentary,5859
38388,Goal! The Dream Begins (Goal!) (2005),Drama,814
38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,8639
38798,In Her Shoes (2005),Comedy|Drama,5927
38886,"Squid and the Whale, The (2005)",Comedy|Drama,2293
38992,Two for the Money (2005),Drama,6268
39183,Brokeback Mountain (2005),Drama|Romance,2052
39231,Elizabethtown (2005),Comedy|Drama|Romance,5928
39234,North Country (2005),Drama,6671
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,3584
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,4994
39381,"Proposition, The (2005)",Crime|Drama|Western,2294
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,6044
39414,Shopgirl (2005),Comedy|Drama|Romance,2974
39427,Stay (2005),Thriller,5190
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,5929
39444,"Weather Man, The (2005)",Comedy|Drama,2295
39446,Saw II (2005),Horror|Thriller,3599
39449,Prime (2005),Comedy|Drama|Romance,5247
39516,Don't Move (Non ti muovere) (2004),Drama,8699
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,1892
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,9141
39869,Manderlay (2005),Drama,5542
40148,Revolver (2005),Crime|Drama|Thriller,4757
40278,Jarhead (2005),Action|Drama|War,2296
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,3781
40412,Dead Man's Shoes (2004),Crime|Thriller,7010
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,2297
40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,8640
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,8837
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,9142
40581,Just Friends (2005),Comedy|Romance,4512
40583,Syriana (2005),Drama|Thriller,2298
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,8560
40614,Derailed (2005),Drama|Thriller,7144
40617,Creep (2004),Horror|Thriller,7145
40629,Pride & Prejudice (2005),Drama|Romance,895
40697,Babylon 5,Sci-Fi,5638
40723,Wolf Creek (2005),Crime|Horror|Thriller,6269
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,3371
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,1893
40819,Walk the Line (2005),Drama|Musical|Romance,896
40826,Rent (2005),Drama|Musical|Romance,5248
40851,Zathura (2005),Action|Adventure|Children|Fantasy,5930
40870,C.R.A.Z.Y. (2005),Drama,4489
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,5931
40955,Breakfast on Pluto (2005),Comedy|Drama,6771
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,3372
40962,"Yours, Mine and Ours (2005)",Comedy|Romance,3782
40966,"Libertine, The (2004)",Drama,7359
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,9536
41285,Match Point (2005),Crime|Drama|Romance,897
41527,Paradise Now (2005),Crime|Drama|Thriller|War,7623
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,1894
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,2299
41571,Memoirs of a Geisha (2005),Drama|Romance,3373
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,3374
41617,Havoc (2005),Crime|Drama|Romance,7360
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,9143
41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,9588
41716,"Matador, The (2005)",Comedy|Drama|Thriller,5753
41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,3375
41769,Mozart and the Whale (2005),Comedy|Drama|Romance,5932
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,3783
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,2300
41997,Munich (2005),Action|Crime|Drama|Thriller,2053
42002,"Producers, The (2005)",Comedy|Musical,815
42004,Transamerica (2005),Adventure|Comedy|Drama,2301
42007,Rumor Has It... (2005),Comedy|Drama|Romance,4513
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,4995
42011,Fun with Dick and Jane (2005),Comedy|Crime,5249
42013,"Ringer, The (2005)",Comedy,3784
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,5250
42018,Mrs. Henderson Presents (2005),Comedy|Drama,3376
42176,"Ear, The (Ucho) (1970)",Drama|Thriller,6772
42191,Luxo Jr. (1986),Animation|Children,4314
42285,"Dentist, The (1996)",Horror|Thriller,6270
42418,"New World, The (2005)",Adventure|Drama|Romance,6435
42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,8501
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,7116
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,9144
42602,"Boys of Baraka, The (2005)",Documentary,7624
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,3216
42638,Grand Theft Parsons (2003),Comedy|Drama,9145
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,3377
42723,Hostel (2005),Horror,2975
42725,Grandma's Boy (2006),Comedy,3785
42728,Tristan & Isolde (2006),Drama|Romance,5933
42730,Glory Road (2006),Drama,4996
42732,Last Holiday (2006),Comedy,5934
42734,Hoodwinked! (2005),Animation|Children|Comedy,7394
42738,Underworld: Evolution (2006),Action|Fantasy|Horror,3378
42740,Looking for Comedy in the Muslim World (2005),Comedy,8479
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,3786
42943,Revolution (1985),Adventure|Drama|War,9146
42946,Project A ('A' gai waak) (1983),Action|Comedy,9147
43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,9589
43333,Water (2005),Drama|Romance,8480
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,7204
43396,"World's Fastest Indian, The (2005)",Drama,2302
43419,Bandidas (2006),Action|Comedy|Crime|Western,9148
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,6436
43549,Helter Skelter (2004),Action|Crime|Drama|Horror,6271
43556,Annapolis (2006),Drama,5935
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,7786
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,5251
43677,"Tuskegee Airmen, The (1995)",Drama|War,9149
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,5683
43684,Something New (2006),Comedy|Drama|Romance,8755
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,7725
43744,Imagine Me & You (2005),Comedy|Drama|Romance,8957
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,4758
43869,Curious George (2006),Adventure|Animation|Children|Comedy,6437
43871,Firewall (2006),Crime|Drama|Thriller,5936
43904,When a Stranger Calls (2006),Horror|Thriller,5191
43908,London (2005),Drama,9150
43912,Freedomland (2006),Crime|Drama,7625
43914,Winter Passing (2005),Drama,8524
43917,Eight Below (2006),Action|Adventure|Drama|Romance,4997
43919,Date Movie (2006),Comedy|Romance,5937
43921,Running Scared (2006),Action|Crime|Thriller,2303
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,2304
43930,Just My Luck (2006),Comedy|Romance,8809
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,5938
43936,16 Blocks (2006),Crime|Thriller,2305
44004,Failure to Launch (2006),Comedy|Romance,3379
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,7146
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,1249
44189,Ask the Dust (2006),Drama|Romance,9537
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,1250
44193,She's the Man (2006),Comedy|Romance,3508
44195,Thank You for Smoking (2006),Comedy|Drama,2306
44197,Find Me Guilty (2006),Comedy|Crime|Drama,8525
44199,Inside Man (2006),Crime|Drama|Thriller,1251
44204,Tsotsi (2005),Crime|Drama,2307
44225,Aquamarine (2006),Children|Comedy|Fantasy,8810
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,9151
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,9152
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,9153
44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,9538
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,5939
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,4998
44511,Unknown White Male (2005),Documentary,8481
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,1252
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,9590
44613,Take the Lead (2006),Drama,5192
44633,"Devil and Daniel Johnston, The (2005)",Documentary,6131
44657,Mouchette (1967),Drama,7361
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,1253
44694,Volver (2006),Comedy|Drama,4858
44709,Akeelah and the Bee (2006),Drama,3380
44719,Brainstorm (2001),Drama,2803
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,5940
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,7362
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,2308
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror,3787
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,3788
44788,This Film Is Not Yet Rated (2006),Documentary,3381
44828,Slither (2006),Comedy|Horror|Sci-Fi,6272
44840,"Benchwarmers, The (2006)",Comedy,4514
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,9154
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,3789
44864,Friends with Money (2006),Comedy|Drama|Romance,7363
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,7028
44929,Candy (2006),Drama|Romance,6134
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,6773
44937,"Child, The (L'enfant) (2005)",Crime|Drama,3585
44943,9/11 (2002),Documentary,7374
44972,Scary Movie 4 (2006),Comedy|Horror,4515
44974,Hard Candy (2005),Drama|Thriller,2485
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,5857
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,7626
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,7205
45081,Silent Hill (2006),Fantasy|Horror|Thriller,5252
45106,American Dreamz (2006),Comedy|Drama,5593
45175,Kinky Boots (2005),Comedy|Drama,4247
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,9155
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,1895
45208,RV (2006),Adventure|Children|Comedy,5941
45210,United 93 (2006),Crime|Drama,5585
45221,Stick It (2006),Comedy,3509
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,6273
45382,Down in the Valley (2005),Drama|Romance,8112
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,3382
45440,Art School Confidential (2006),Comedy|Drama,4759
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,5942
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,1896
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,816
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,3383
45503,Peaceful Warrior (2006),Drama,7703
45517,Cars (2006),Animation|Children|Comedy,817
45635,"Notorious Bettie Page, The (2005)",Drama,7627
45648,Game 6 (2005),Comedy|Drama,9156
45658,On a Clear Day (2005),Drama,2309
45662,"Omen, The (2006)",Horror|Thriller,5943
45666,Nacho Libre (2006),Comedy,2976
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,818
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,1897
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,3384
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,1254
45726,"You, Me and Dupree (2006)",Comedy,3385
45728,Clerks II (2006),Comedy,3151
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,819
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,5144
45880,Marie Antoinette (2006),Drama|Romance,2804
45928,Who Killed the Electric Car? (2006),Documentary,3386
45950,"Inconvenient Truth, An (2006)",Documentary,2721
45969,Career Opportunities (1991),Comedy|Romance,9157
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,2805
46105,I Am a Sex Addict (2005),Comedy|Documentary|Romance,3790
46231,Stoned (2005),Drama,8592
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,3387
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,5754
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,4700
46347,Metal: A Headbanger's Journey (2005),Documentary,7628
46367,"Public Eye, The (1992)",Crime|Thriller,9158
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,820
46559,"Road to Guantanamo, The (2006)",Drama|War,7629
46572,Edmond (2005),Drama|Thriller,5543
46574,"OH in Ohio, The (2006)",Comedy,9159
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,1255
46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,9345
46723,Babel (2006),Drama|Thriller,2310
46772,Strangers with Candy (2005),Comedy,7364
46850,Wordplay (2006),Documentary,5755
46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,8113
46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama,2806
46865,Little Man (2006),Comedy,7215
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,3388
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,1256
46967,Scoop (2006),Comedy|Fantasy|Mystery,6438
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,236
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,1898
46974,World Trade Center (2006),Drama,5253
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2054
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,4999
47099,"Pursuit of Happyness, The (2006)",Drama,898
47122,John Tucker Must Die (2006),Comedy|Romance,3510
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,7147
47200,Crank (2006),Action|Thriller,1257
47202,"Secret Life of Words, The (2005)",Drama|Romance,9539
47254,Chaos (2005),Action|Crime|Drama|Thriller,6045
47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,6439
47382,Step Up (2006),Drama|Romance,5193
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy,9419
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,6954
47423,Half Nelson (2006),Drama,2722
47446,"Moustache, La (2005)",Drama|Mystery|Thriller,6774
47465,Tideland (2005),Drama|Fantasy|Thriller,7365
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama,1258
47516,Material Girls (2006),Children|Comedy|Drama,8811
47518,Accepted (2006),Comedy,3511
47538,Crime Busters (1977),Action|Adventure|Comedy|Crime,9540
47566,Born to Kill (1947),Crime|Drama|Film-Noir,1899
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2127
47629,The Queen (2006),Drama,2311
47640,Beerfest (2006),Comedy,4516
47644,Invincible (2006),Drama,2312
47646,Idlewild (2006),Crime|Drama|Musical,8526
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,9160
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance,3791
47736,"Chump at Oxford, A (1940)",Comedy,3792
47774,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy,9541
47793,"Puffy Chair, The (2006)",Drama|Romance,9161
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,6046
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,2313
47937,Severance (2006),Comedy|Horror|Thriller,9591
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,6440
47952,"Covenant, The (2006)",Action|Horror|Thriller,7216
47970,"Last Kiss, The (2006)",Comedy|Drama,3389
47978,SherryBaby (2006),Drama,3390
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,1900
47999,Jesus Camp (2006),Documentary|Drama,3391
48001,"Bow, The (Hwal) (2005)",Drama|Romance,6775
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,9542
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,3074
48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,8783
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,4859
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,6672
48150,"Woods, The (2006)",Horror,9592
48161,Gridiron Gang (2006),Drama,5944
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama,9543
48262,"Bridge, The (2006)",Documentary,7787
48304,Apocalypto (2006),Adventure|Drama|Thriller,1049
48319,Flyboys (2006),Action|Adventure|Drama|War,7630
48322,Jackass Number Two (2006),Comedy|Documentary,4517
48326,All the King's Men (2006),Drama,2314
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,3392
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2315
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,1132
48412,"Guardian, The (2006)",Action|Adventure|Drama,5254
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,3512
48416,School for Scoundrels (2006),Comedy|Crime,6441
48516,"Departed, The (2006)",Crime|Drama|Thriller,237
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,6673
48520,Employee of the Month (2006),Comedy,3793
48560,Running With Scissors (2006),Comedy|Drama,7631
48593,Man of the Year (2006),Comedy|Thriller,5255
48596,"Marine, The (2006)",Action|Drama|Thriller,5945
48598,Infamous (2006),Drama,7217
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance,6776
48649,Chapayev (1934),Drama|War,3794
48678,Feast (2005),Action|Comedy|Horror|Thriller,6674
48696,Little Children (2006),Drama|Romance,3393
48698,Deliver Us from Evil (2006),Documentary,3586
48738,"Last King of Scotland, The (2006)",Drama|Thriller,2316
48741,"U.S. vs. John Lennon, The (2006)",Documentary,8482
48744,Shortbus (2006),Comedy|Drama|Romance,7029
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,1050
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,1051
48783,Flags of Our Fathers (2006),Drama|War,821
48872,13 Tzameti (2005),Film-Noir|Thriller,4315
48877,Saw III (2006),Crime|Horror|Thriller,2977
48879,Catch a Fire (2006),Drama|Thriller,2317
48883,Death of a President (2006),Crime|Drama|Mystery|Thriller,6135
48982,Flushed Away (2006),Animation|Comedy,3795
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,822
49013,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy,3796
49110,Mom and Dad Save the World (1992),Comedy|Sci-Fi,9162
49130,"Good Year, A (2006)",Comedy|Drama|Romance,3075
49132,Shut Up & Sing (2006),Documentary,7632
49220,For Your Consideration (2006),Comedy,5946
49263,Fuck (2005),Comedy|Documentary,5544
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,2318
49272,Casino Royale (2006),Action|Adventure|Thriller,823
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,3394
49276,Let's Go to Prison (2006),Comedy,5947
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,824
49280,Bobby (2006),Drama,7633
49284,10 Items or Less (2006),Comedy|Drama|Romance,5948
49286,"Holiday, The (2006)",Comedy|Romance,825
49314,Harsh Times (2006),Action|Crime|Drama,6675
49347,Fast Food Nation (2006),Drama,6544
49389,The Great Train Robbery (1903),Crime|Western,5256
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,4518
49524,"Nativity Story, The (2006)",Drama,5000
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,2319
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,7218
49649,Eragon (2006),Action|Adventure|Fantasy,3076
49651,Rocky Balboa (2006),Action|Drama,1259
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,8483
49688,"Dam Busters, The (1955)",Action|Drama|War,7788
49735,Another Gay Movie (2006),Comedy,3797
49772,"Painted Veil, The (2006)",Drama|Romance,3395
49793,We Are Marshall (2006),Drama,5949
49822,"Good Shepherd, The (2006)",Drama|Thriller,2320
49824,Dreamgirls (2006),Drama|Musical,826
49910,Freedom Writers (2007),Drama,5001
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,6777
49932,Inland Empire (2006),Drama|Mystery|Thriller,5545
49957,"History Boys, The (2006)",Comedy|Drama,7634
49961,Notes on a Scandal (2006),Drama,2321
50003,DOA: Dead or Alive (2006),Action|Adventure,7219
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,5950
50064,"Good German, The (2006)",Drama|Mystery|Thriller,7789
50068,Letters from Iwo Jima (2006),Drama|War,2322
50147,Black Christmas (2006),Action|Horror|Thriller,6274
50158,Stomp the Yard (2007),Drama|Musical,5951
50160,Miss Potter (2006),Drama,8484
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,1901
50274,Venus (2006),Drama|Romance,3587
50354,The Return of Don Camillo (1953),Comedy,9544
